tick,robot,x,y,heading,fwd_cmd,lat_cmd,yaw_cmd,dpos,d_collisions,dist_to_target
1181,0,44.86,107.25,0.53,1.0,0.0,0.03,0.083,1,12.6
1181,1,77.5,7.5,-0.163,0.998,0.0,-0.091,0.118,1,18.6
1181,2,117.3,107.97,-1.517,0.991,0.0,0.191,0.016,1,
1181,3,74.38,120.52,1.567,0.986,0.0,0.241,1.328,0,
1182,0,44.94,107.23,0.535,1.0,0.0,0.031,0.083,1,12.5
1182,1,77.62,7.5,-0.178,0.998,0.0,-0.092,0.118,1,18.5
1182,2,117.29,107.97,-1.494,0.995,0.0,0.146,0.012,1,
1182,3,74.39,121.97,1.614,0.993,0.0,0.163,1.448,0,
1183,0,45.02,107.2,0.539,1.0,0.0,0.031,0.083,8,12.5
1183,1,77.74,7.5,-0.189,0.999,0.0,-0.074,0.118,1,18.4
1183,2,117.28,107.97,-1.476,0.997,0.0,0.115,0.01,1,
1183,3,74.32,123.47,1.644,0.997,0.0,0.107,1.496,0,
1184,0,45.1,107.18,0.544,1.0,0.0,0.031,0.083,1,12.4
1184,1,77.86,7.5,-0.199,0.999,0.0,-0.059,0.118,1,18.3
1184,2,117.27,107.97,-1.462,0.998,0.0,0.09,0.008,8,
1184,3,74.21,124.96,1.656,0.999,0.0,0.073,1.498,0,
1185,0,45.18,107.16,0.549,1.0,0.0,0.031,0.083,1,12.3
1185,1,77.98,7.5,-0.206,0.999,0.0,-0.048,0.118,1,18.1
1185,2,117.26,107.96,-1.451,0.999,0.0,0.071,0.006,1,
1185,3,74.09,126.45,1.666,0.999,0.0,0.062,1.499,0,
1186,0,45.26,107.14,0.554,1.0,0.0,0.031,0.084,1,12.3
1186,1,78.09,7.5,-0.212,1.0,0.0,-0.039,0.117,1,18.0
1186,2,117.26,107.96,-1.442,0.999,0.0,0.055,0.005,8,
1186,3,73.94,127.94,1.674,0.999,0.0,0.054,1.499,0,
1187,0,45.34,107.12,0.559,1.0,0.0,0.031,0.084,1,12.2
1187,1,78.21,7.5,-0.217,1.0,0.0,-0.033,0.117,1,17.9
1187,2,117.26,107.96,-1.435,1.0,0.0,0.044,0.004,1,
1187,3,73.79,129.44,1.682,0.999,0.0,0.047,1.499,0,
1188,0,45.43,107.1,0.564,1.0,0.0,0.031,0.084,1,12.2
1188,1,78.33,7.5,-0.222,1.0,0.0,-0.028,0.117,1,17.8
1188,2,117.25,107.96,-1.43,1.0,0.0,0.034,0.003,1,
1188,3,73.62,130.93,1.688,1.0,0.0,0.042,1.499,0,
1189,0,45.51,107.08,0.569,1.0,0.0,0.032,0.084,8,12.1
1189,1,78.44,7.5,-0.225,1.0,0.0,-0.024,0.117,1,17.7
1189,2,117.25,107.96,-1.425,1.0,0.0,0.027,0.002,1,
1189,3,73.45,132.42,1.694,1.0,0.0,0.038,1.499,0,
1190,0,45.59,107.06,0.574,1.0,0.0,0.032,0.084,1,12.1
1190,1,78.56,7.5,-0.229,1.0,0.0,-0.021,0.117,1,17.6
1190,2,117.25,107.96,-1.422,1.0,0.0,0.021,0.002,1,
1190,3,73.27,133.87,1.7,0.977,0.0,0.036,1.465,0,
1191,0,45.67,107.04,0.579,1.0,0.0,0.032,0.084,8,12.0
1191,1,78.68,7.5,-0.232,1.0,0.0,-0.018,0.117,1,17.5
1191,2,117.25,107.96,-1.419,1.0,0.0,0.017,0.001,2,
1191,3,73.1,135.16,1.705,0.83,0.0,0.034,1.305,0,
1192,0,45.75,107.02,0.584,1.0,0.0,0.032,0.084,1,11.9
1192,1,78.8,7.5,-0.234,1.0,0.0,-0.016,0.117,1,17.3
1192,2,117.25,107.96,-1.417,1.0,0.0,0.013,0.001,8,
1192,3,72.94,136.3,1.71,0.7,0.0,0.033,1.145,0,
1193,0,45.84,107.0,0.589,1.0,0.0,0.032,0.085,8,11.9
1193,1,78.91,7.5,-0.236,1.0,0.0,-0.015,0.117,1,17.2
1193,2,117.25,107.96,-1.416,1.0,0.0,0.01,0.001,1,
1193,3,72.81,136.5,1.715,0.586,0.0,0.032,0.244,1,
1194,0,45.92,106.99,0.594,1.0,0.0,0.032,0.085,1,11.8
1194,1,79.03,7.5,-0.239,1.0,0.0,-0.014,0.117,1,17.1
1194,2,117.24,107.96,-1.415,1.0,0.0,0.008,0.001,8,
1194,3,72.79,136.5,1.715,0.564,0.0,-0.001,0.017,1,
1195,0,46.0,106.97,0.599,1.0,0.0,0.033,0.085,2,11.8
1195,1,79.15,7.5,-0.241,1.0,0.0,-0.013,0.117,1,17.0
1195,2,117.24,107.96,-1.414,1.0,0.0,0.006,0.001,1,
1195,3,72.77,136.5,1.714,0.563,0.0,-0.005,0.017,1,
1196,0,46.09,106.96,0.604,1.0,0.0,0.033,0.085,8,11.7
1196,1,79.26,7.5,-0.243,1.0,0.0,-0.013,0.117,1,16.9
1196,2,117.24,107.96,-1.413,1.0,0.0,0.005,0.0,8,
1196,3,72.76,136.5,1.713,0.563,0.0,-0.009,0.017,1,
1197,0,46.17,106.94,0.609,1.0,0.0,0.033,0.085,1,11.6
1197,1,79.38,7.5,-0.245,1.0,0.0,-0.012,0.116,1,16.8
1197,2,117.24,107.96,-1.412,1.0,0.0,0.004,0.0,1,
1197,3,72.74,136.5,1.711,0.563,0.0,-0.011,0.017,1,
1198,0,46.26,106.93,0.615,1.0,0.0,0.033,0.085,8,11.6
1198,1,79.49,7.5,-0.247,1.0,0.0,-0.012,0.116,1,16.7
1198,2,117.24,107.96,-1.412,1.0,0.0,0.003,0.0,1,
1198,3,72.72,136.5,1.709,0.563,0.0,-0.013,0.017,1,
1199,0,46.34,106.91,0.62,1.0,0.0,0.033,0.085,1,11.5
1199,1,79.61,7.5,-0.248,1.0,0.0,-0.012,0.116,1,16.6
1199,2,117.24,107.96,-1.411,1.0,0.0,0.002,0.0,8,
1199,3,72.7,136.5,1.707,0.562,0.0,-0.014,0.017,1,
1200,0,46.42,106.9,0.625,1.0,0.0,0.033,0.086,8,11.5
1200,1,79.61,7.5,-0.233,0.0,0.0,1.0,0.0,0,35.7
1200,2,117.24,107.96,-1.428,0.509,0.0,-1.0,0.0,2,
1200,3,72.69,136.5,1.705,0.562,0.0,-0.015,0.016,1,
1201,0,46.51,106.88,0.63,1.0,0.0,0.034,0.086,1,11.4
1201,1,79.61,7.5,-0.2,0.0,0.0,1.0,0.0,0,35.7
1201,2,117.24,107.96,-1.463,0.524,0.0,-1.0,0.002,1,
1201,3,72.67,136.5,1.702,0.562,0.0,-0.016,0.016,1,
1202,0,46.59,106.87,0.636,1.0,0.0,0.034,0.086,8,11.4
1202,1,79.61,7.5,-0.149,0.0,0.0,1.0,0.0,0,35.7
1202,2,117.23,107.96,-1.515,0.553,0.0,-1.0,0.006,8,
1202,3,72.66,136.5,1.7,0.562,0.0,-0.016,0.016,1,
1203,0,46.68,106.86,0.641,1.0,0.0,0.034,0.086,1,11.3
1203,1,79.61,7.5,-0.081,0.0,0.0,1.0,0.0,0,35.7
1203,2,117.22,107.96,-1.585,0.596,0.0,-1.0,0.013,1,
1203,3,72.64,136.5,1.697,0.562,0.0,-0.017,0.015,1,
1204,0,46.76,106.85,0.646,1.0,0.0,0.034,0.086,8,11.2
1204,1,79.61,7.5,0.005,0.0,0.0,1.0,0.0,0,35.7
1204,2,117.2,107.95,-1.672,0.651,0.0,-1.0,0.021,8,
1204,3,72.63,136.5,1.694,0.562,0.0,-0.017,0.015,1,
1205,0,46.85,106.84,0.652,1.0,0.0,0.034,0.086,8,11.2
1205,1,79.61,7.5,0.108,0.0,0.0,1.0,0.0,0,35.7
1205,2,117.17,107.95,-1.777,0.715,0.0,-1.0,0.032,1,
1205,3,72.61,136.5,1.692,0.561,0.0,-0.017,0.015,1,
1206,0,46.94,106.83,0.657,1.0,0.0,0.034,0.086,1,11.1
1206,1,79.61,7.5,0.229,0.0,0.0,1.0,0.0,0,35.7
1206,2,117.13,107.94,-1.899,0.785,0.0,-0.954,0.044,1,
1206,3,72.6,136.5,1.689,0.561,0.0,-0.017,0.014,1,
1207,0,47.02,106.82,0.663,1.0,0.0,0.035,0.086,1,11.1
1207,1,79.61,7.5,0.367,0.0,0.0,1.0,0.0,0,35.7
1207,2,117.07,107.93,-2.021,0.856,0.0,-0.777,0.058,1,
1207,3,72.58,136.5,1.686,0.561,0.0,-0.017,0.014,1,
1208,0,47.11,106.81,0.668,1.0,0.0,0.035,0.087,1,11.0
1208,1,79.61,7.5,0.522,0.0,0.0,1.0,0.0,0,35.7
1208,2,117.0,107.92,-2.125,0.913,0.0,-0.599,0.071,1,
1208,3,72.57,136.5,1.684,0.561,0.0,-0.017,0.014,1,
1209,0,47.19,106.8,0.674,1.0,0.0,0.035,0.087,1,10.9
1209,1,79.61,7.5,0.68,0.0,0.0,1.0,0.0,0,35.7
1209,2,116.92,107.9,-2.212,0.952,0.0,-0.445,0.081,1,
1209,3,72.57,136.5,1.664,0.0,0.0,-1.0,0.0,0,
1210,0,47.28,106.79,0.679,1.0,0.0,0.035,0.087,8,10.9
1210,1,79.61,7.5,0.837,0.0,0.0,1.0,0.0,0,35.7
1210,2,116.83,107.89,-2.282,0.976,0.0,-0.315,0.089,1,
1210,3,72.57,136.5,1.626,0.0,0.0,-1.0,0.0,0,
1211,0,47.37,106.79,0.685,1.0,0.0,0.035,0.087,8,10.8
1211,1,79.61,7.5,0.994,0.0,0.0,1.0,0.0,0,35.7
1211,2,116.74,107.87,-2.334,0.989,0.0,-0.21,0.095,1,
1211,3,72.57,136.5,1.571,0.0,0.0,-1.0,0.0,0,
1212,0,47.45,106.78,0.69,1.0,0.0,0.036,0.087,1,10.7
1212,1,79.61,7.5,1.151,0.0,0.0,1.0,0.0,0,35.7
1212,2,116.64,107.85,-2.368,0.996,0.0,-0.129,0.099,8,
1212,3,72.57,136.5,1.498,0.0,0.0,-1.0,0.0,0,
1213,0,47.54,106.77,0.696,1.0,0.0,0.036,0.087,8,10.7
1213,1,79.66,7.61,1.308,0.085,0.0,1.0,0.12,0,35.7
1213,2,116.54,107.83,-2.385,0.999,0.0,-0.073,0.102,8,
1213,3,72.57,136.5,1.408,0.0,0.0,-1.0,0.0,0,
1214,0,47.63,106.77,0.702,1.0,0.0,0.036,0.087,8,10.6
1214,1,79.72,7.84,1.465,0.236,0.0,1.0,0.24,0,35.6
1214,2,116.44,107.8,-2.392,1.0,0.0,-0.042,0.104,1,
1214,3,72.57,136.5,1.301,0.0,0.0,-1.0,0.0,0,
1215,0,47.72,106.76,0.707,1.0,0.0,0.036,0.087,1,10.6
1215,1,79.76,8.2,1.622,0.379,0.0,1.0,0.36,0,35.5
1215,2,116.34,107.78,-2.396,1.0,0.0,-0.025,0.104,1,
1215,3,72.57,136.5,1.176,0.0,0.0,-1.0,0.0,0,
1216,0,47.8,106.76,0.713,1.0,0.0,0.036,0.088,1,10.5
1216,1,79.74,8.68,1.779,0.511,0.0,1.0,0.48,0,35.2
1216,2,116.24,107.76,-2.398,1.0,0.0,-0.013,0.105,1,
1216,3,72.57,136.5,1.033,0.0,0.0,-1.0,0.0,0,
1217,0,47.89,106.75,0.719,1.0,0.0,0.037,0.088,1,10.4
1217,1,79.61,9.27,1.936,0.63,0.0,1.0,0.6,0,34.9
1217,2,116.14,107.73,-2.398,1.0,0.0,-0.002,0.106,8,
1217,3,72.57,136.5,0.876,0.0,0.0,-1.0,0.0,0,
1218,0,47.98,106.75,0.725,1.0,0.0,0.037,0.088,1,10.4
1218,1,79.35,9.94,2.093,0.735,0.0,1.0,0.72,0,34.3
1218,2,116.03,107.7,-2.397,1.0,0.0,0.005,0.106,8,
1218,3,72.57,136.5,0.719,0.0,0.0,-1.0,0.0,0,
1219,0,48.07,106.75,0.73,1.0,0.0,0.037,0.088,8,10.3
1219,1,78.94,10.67,2.233,0.824,0.0,0.86,0.84,0,33.6
1219,2,115.93,107.67,-2.396,1.0,0.0,0.011,0.107,1,
1219,3,72.57,136.5,0.562,0.0,0.0,-1.0,0.0,0,
1220,0,48.15,106.75,0.736,1.0,0.0,0.037,0.088,1,10.3
1220,1,78.35,11.42,2.355,0.888,0.0,0.681,0.96,0,32.8
1220,2,115.83,107.65,-2.393,1.0,0.0,0.016,0.107,2,
1220,3,72.57,136.5,0.405,0.0,0.0,-1.0,0.0,0,
1221,0,48.24,106.74,0.742,1.0,0.0,0.038,0.088,8,10.2
1221,1,77.58,12.19,2.459,0.933,0.0,0.526,1.08,0,31.8
1221,2,115.72,107.62,-2.39,1.0,0.0,0.02,0.107,8,
1221,3,72.66,136.5,0.248,0.066,0.0,-1.0,0.091,1,
1222,0,48.33,106.74,0.748,1.0,0.0,0.038,0.088,8,10.1
1222,1,76.65,12.94,2.547,0.962,0.0,0.394,1.2,0,30.6
1222,2,115.62,107.59,-2.386,1.0,0.0,0.023,0.108,8,
1222,3,72.78,136.5,0.091,0.216,0.0,-1.0,0.116,1,
1223,0,48.42,106.74,0.754,1.0,0.0,0.038,0.088,8,10.1
1223,1,75.56,13.68,2.616,0.98,0.0,0.285,1.32,0,29.3
1223,2,115.52,107.55,-2.382,1.0,0.0,0.026,0.108,8,
1223,3,72.9,136.5,-0.066,0.361,0.0,-1.0,0.12,1,
1224,0,48.51,106.74,0.76,1.0,0.0,0.038,0.088,8,10.0
1224,1,74.31,14.41,2.668,0.99,0.0,0.198,1.44,0,27.9
1224,2,115.41,107.52,-2.378,1.0,0.0,0.027,0.108,1,
1224,3,73.02,136.49,-0.224,0.496,0.0,-1.0,0.12,0,
1225,0,48.51,106.74,0.784,0.0,0.0,1.0,0.0,8,26.2
1225,1,72.98,15.09,2.703,0.996,0.0,0.134,1.493,0,26.4
1225,2,115.31,107.49,-2.373,1.0,0.0,0.029,0.108,1,
1225,3,73.25,136.44,-0.381,0.621,0.0,-1.0,0.24,0,
1226,0,48.51,106.74,0.825,0.0,0.0,1.0,0.0,8,26.2
1226,1,71.63,15.72,2.72,0.998,0.0,0.092,1.497,0,24.9
1226,2,115.21,107.45,-2.369,1.0,0.0,0.03,0.109,1,
1226,3,73.58,136.31,-0.538,0.727,0.0,-1.0,0.36,0,
1227,0,48.51,106.74,0.883,0.0,0.0,1.0,0.0,8,26.2
1227,1,70.26,16.34,2.731,0.999,0.0,0.073,1.498,0,23.4
1227,2,115.11,107.42,-2.364,1.0,0.0,0.031,0.109,1,
1227,3,74.0,136.06,-0.677,0.815,0.0,-0.883,0.48,0,
1228,0,48.51,106.74,0.959,0.0,0.0,1.0,0.0,8,26.2
1228,1,68.89,16.93,2.741,0.999,0.0,0.061,1.499,0,21.9
1228,2,115.0,107.38,-2.359,1.0,0.0,0.032,0.109,8,
1228,3,74.46,135.68,-0.799,0.877,0.0,-0.717,0.6,0,
1229,0,48.51,106.74,1.053,0.0,0.0,1.0,0.0,8,26.2
1229,1,67.51,17.52,2.749,0.999,0.0,0.052,1.499,0,20.5
1229,2,114.9,107.34,-2.354,1.0,0.0,0.033,0.109,1,
1229,3,74.97,135.17,-0.904,0.919,0.0,-0.58,0.72,0,
1230,0,48.51,106.74,1.164,0.0,0.0,1.0,0.0,8,26.2
1230,1,66.12,18.09,2.756,1.0,0.0,0.044,1.499,0,19.0
1230,2,114.8,107.3,-2.348,1.0,0.0,0.033,0.109,1,
1230,3,75.49,134.51,-0.991,0.947,0.0,-0.469,0.84,0,
1231,0,48.51,106.74,1.292,0.0,0.0,1.0,0.0,8,26.2
1231,1,64.73,18.66,2.762,1.0,0.0,0.038,1.499,0,17.5
1231,2,114.7,107.26,-2.343,1.0,0.0,0.034,0.11,1,
1231,3,76.01,133.7,-1.061,0.964,0.0,-0.383,0.96,0,
1232,0,48.51,106.74,1.438,0.0,0.0,1.0,0.0,8,26.2
1232,1,63.34,19.21,2.767,1.0,0.0,0.032,1.5,0,16.0
1232,2,114.59,107.22,-2.338,1.0,0.0,0.034,0.11,1,
1232,3,76.54,132.76,-1.113,0.975,0.0,-0.319,1.08,0,
1233,0,48.51,106.74,1.595,0.0,0.0,1.0,0.0,8,26.2
1233,1,61.94,19.76,2.771,1.0,0.0,0.028,1.5,0,14.5
1233,2,114.49,107.18,-2.332,1.0,0.0,0.035,0.11,1,
1233,3,77.07,131.69,-1.156,0.982,0.0,-0.275,1.2,0,
1234,0,48.51,106.74,1.752,0.0,0.0,1.0,0.0,8,26.2
1234,1,60.55,20.3,2.775,1.0,0.0,0.025,1.5,0,13.0
1234,2,114.39,107.14,-2.327,1.0,0.0,0.035,0.11,1,
1234,3,77.6,130.48,-1.193,0.986,0.0,-0.238,1.32,0,
1235,0,48.51,106.74,1.909,0.0,0.0,1.0,0.0,8,26.2
1235,1,60.13,20.48,2.779,1.0,0.0,0.022,0.457,1,12.5
1235,2,114.29,107.1,-2.321,1.0,0.0,0.035,0.11,8,
1235,3,78.13,129.14,-1.225,0.99,0.0,-0.201,1.44,0,
1236,0,48.51,106.74,2.066,0.0,0.0,1.0,0.0,8,26.2
1236,1,60.13,20.49,2.782,1.0,0.0,0.02,0.002,1,12.5
1236,2,114.19,107.05,-2.316,1.0,0.0,0.035,0.11,1,
1236,3,78.64,127.74,-1.25,0.994,0.0,-0.162,1.49,0,
1237,0,48.47,106.74,2.224,0.058,0.0,1.0,0.041,1,26.2
1237,1,60.13,20.49,2.784,1.0,0.0,0.016,0.001,1,12.5
1237,2,114.09,107.01,-2.31,1.0,0.0,0.036,0.111,2,
1237,3,79.11,126.32,-1.269,0.996,0.0,-0.12,1.495,0,
1238,0,48.39,106.74,2.381,0.213,0.0,1.0,0.073,2,26.1
1238,1,60.13,20.49,2.786,1.0,0.0,0.012,0.001,1,12.5
1238,2,113.99,106.96,-2.304,1.0,0.0,0.036,0.111,1,
1238,3,79.55,124.89,-1.281,0.999,0.0,-0.075,1.498,0,
1239,0,48.31,106.74,2.538,0.362,0.0,1.0,0.087,1,26.0
1239,1,60.13,20.49,2.788,1.0,0.0,0.01,0.001,8,12.5
1239,2,113.89,106.92,-2.299,1.0,0.0,0.036,0.111,8,
1239,3,79.98,123.45,-1.285,1.0,0.0,-0.029,1.5,0,
1240,0,48.21,106.75,2.677,0.563,0.0,-1.0,0.1,2,12.5
1240,1,60.13,20.49,2.789,1.0,0.0,0.008,0.001,8,12.5
1240,2,113.89,106.92,-2.276,0.0,0.0,1.0,0.0,8,
1240,3,80.4,122.01,-1.29,1.0,0.0,-0.027,1.5,0,
1241,0,48.21,106.75,2.834,0.0,0.0,1.0,0.0,0,58.4
1241,1,60.13,20.49,2.79,1.0,0.0,0.006,0.001,1,12.5
1241,2,113.89,106.92,-2.235,0.0,0.0,1.0,0.0,8,
1241,3,80.78,120.72,-1.311,0.0,0.0,-1.0,1.34,0,
1242,0,48.21,106.75,2.991,0.0,0.0,1.0,0.0,0,58.4
1242,1,60.13,20.49,2.791,1.0,0.0,0.005,0.0,1,12.5
1242,2,113.89,106.92,-2.177,0.0,0.0,1.0,0.0,8,
1242,3,81.08,119.58,-1.351,0.0,0.0,-1.0,1.18,0,
1243,0,48.21,106.75,-3.135,0.0,0.0,1.0,0.0,0,58.4
1243,1,60.13,20.49,2.791,1.0,0.0,0.004,0.0,8,12.5
1243,2,113.89,106.92,-2.101,0.0,0.0,1.0,0.0,8,
1243,3,81.3,118.59,-1.407,0.0,0.0,-1.0,1.02,0,
1244,0,48.2,106.75,-2.978,0.004,0.0,1.0,0.006,0,58.4
1244,1,60.13,20.49,2.792,1.0,0.0,0.003,0.0,1,12.5
1244,2,113.89,106.92,-2.008,0.0,0.0,1.0,0.0,8,
1244,3,81.44,117.74,-1.482,0.0,0.0,-1.0,0.86,0,
1245,0,48.08,106.72,-2.82,0.16,0.0,1.0,0.126,0,58.3
1245,1,60.13,20.49,2.792,1.0,0.0,0.002,0.0,1,12.5
1245,2,113.89,106.92,-1.897,0.0,0.0,1.0,0.0,8,
1245,3,81.5,117.04,-1.573,0.0,0.0,-1.0,0.7,0,
1246,0,47.84,106.65,-2.663,0.311,0.0,1.0,0.246,0,58.3
1246,1,60.13,20.49,2.792,1.0,0.0,0.002,0.0,8,12.5
1246,2,113.89,106.92,-1.769,0.0,0.0,1.0,0.0,8,
1246,3,81.5,116.5,-1.682,0.0,0.0,-1.0,0.54,0,
1247,0,47.52,106.48,-2.506,0.452,0.0,1.0,0.366,0,58.1
1247,1,60.13,20.49,2.793,1.0,0.0,0.001,0.0,8,12.5
1247,2,113.89,106.92,-1.623,0.0,0.0,1.0,0.0,8,
1247,3,81.46,116.13,-1.809,0.029,0.0,-1.0,0.38,0,
1248,0,47.13,106.19,-2.349,0.581,0.0,1.0,0.486,0,57.8
1248,1,60.13,20.49,2.793,1.0,0.0,0.001,0.0,1,12.5
1248,2,113.89,106.92,-1.466,0.0,0.0,1.0,0.0,8,
1248,3,81.41,115.91,-1.953,0.144,0.0,-1.0,0.22,0,
1249,0,46.7,105.76,-2.192,0.697,0.0,1.0,0.606,0,57.4
1249,1,60.13,20.49,2.793,1.0,0.0,0.001,0.0,8,12.5
1249,2,113.85,106.9,-1.309,0.139,0.0,1.0,0.04,1,
1249,3,81.28,115.6,-2.111,0.278,0.0,-1.0,0.34,0,
1250,0,46.28,105.17,-2.046,0.796,0.0,0.929,0.726,0,56.8
1250,1,60.13,20.49,2.793,1.0,0.0,0.001,0.0,1,12.5
1250,2,113.83,106.89,-1.152,0.29,0.0,1.0,0.022,8,
1250,3,81.05,115.2,-2.268,0.416,0.0,-1.0,0.46,0,
1251,0,45.89,104.42,-1.918,0.872,0.0,0.732,0.846,0,56.1
1251,1,60.13,20.49,2.793,1.0,0.0,0.001,0.0,1,12.5
1251,2,113.83,106.89,-0.995,0.435,0.0,1.0,0.004,1,
1251,3,80.67,114.76,-2.425,0.543,0.0,-1.0,0.58,0,
1252,0,45.56,103.51,-1.807,0.924,0.0,0.559,0.966,0,55.2
1252,1,60.13,20.49,2.793,1.0,0.0,0.0,0.0,8,12.5
1252,2,113.84,106.89,-0.838,0.57,0.0,1.0,0.015,8,
1252,3,80.15,114.3,-2.582,0.656,0.0,-1.0,0.7,0,
1253,0,45.31,102.45,-1.713,0.959,0.0,0.41,1.086,0,54.2
1253,1,60.13,20.49,2.793,1.0,0.0,0.0,0.0,1,12.5
1253,2,113.87,106.91,-0.681,0.692,0.0,1.0,0.034,8,
1253,3,79.45,113.86,-2.739,0.756,0.0,-1.0,0.82,0,
1254,0,45.14,101.26,-1.637,0.98,0.0,0.284,1.206,0,53.0
1254,1,60.13,20.49,2.793,1.0,0.0,0.0,0.0,8,12.5
1254,2,113.92,106.93,-0.536,0.798,0.0,0.925,0.052,8,
1254,3,78.59,113.5,-2.878,0.84,0.0,-0.82,0.94,0,
1255,0,45.05,99.93,-1.579,0.992,0.0,0.182,1.326,0,51.7
1255,1,60.13,20.49,2.793,1.0,0.0,0.0,0.0,1,12.5
1255,2,113.98,106.96,-0.408,0.878,0.0,0.713,0.068,1,
1255,3,77.56,113.22,-3.001,0.9,0.0,-0.645,1.06,0,
1256,0,45.04,98.49,-1.538,0.997,0.0,0.103,1.446,0,50.2
1256,1,60.13,20.49,2.793,1.0,0.0,0.0,0.0,1,12.5
1256,2,114.05,106.99,-0.298,0.933,0.0,0.526,0.08,2,
1256,3,76.4,113.05,-3.105,0.941,0.0,-0.492,1.18,0,
1257,0,45.09,96.99,-1.514,0.999,0.0,0.048,1.499,0,48.7
1257,1,60.13,20.49,2.793,1.0,0.0,0.0,0.0,1,12.5
1257,2,114.13,107.03,-0.205,0.968,0.0,0.362,0.09,8,
1257,3,75.1,113.01,3.091,0.968,0.0,-0.363,1.3,0,
1258,0,45.17,95.49,-1.508,1.0,0.0,0.016,1.5,0,47.2
1258,1,60.13,20.49,2.793,1.0,0.0,0.0,0.0,1,12.5
1258,2,114.22,107.07,-0.13,0.988,0.0,0.223,0.098,1,
1258,3,73.68,113.08,3.021,0.984,0.0,-0.255,1.42,0,
1259,0,45.27,94.0,-1.507,1.0,0.0,0.008,1.5,0,45.7
1259,1,60.13,20.49,2.793,1.0,0.0,0.0,0.0,1,12.5
1259,2,114.32,107.11,-0.072,0.997,0.0,0.108,0.103,1,
1259,3,72.2,113.26,2.969,0.993,0.0,-0.17,1.489,0,
1260,0,45.36,92.5,-1.506,1.0,0.0,0.006,1.5,0,44.2
1260,1,60.13,20.49,2.793,1.0,0.0,0.0,0.0,1,12.5
1260,2,114.42,107.15,-0.032,1.0,0.0,0.018,0.107,1,
1260,3,70.73,113.51,2.935,0.997,0.0,-0.106,1.496,0,
1261,0,45.46,91.0,-1.505,1.0,0.0,0.005,1.5,0,42.7
1261,1,60.13,20.49,2.793,1.0,0.0,0.0,0.0,1,12.5
1261,2,114.52,107.19,-0.009,0.999,0.0,-0.048,0.11,1,
1261,3,69.26,113.82,2.918,0.999,0.0,-0.063,1.499,0,
1262,0,45.56,89.51,-1.505,1.0,0.0,0.004,1.5,0,41.2
1262,1,60.13,20.49,2.793,1.0,0.0,0.0,0.0,1,12.5
1262,2,114.62,107.24,-0.004,0.998,0.0,-0.088,0.111,1,
1262,3,67.8,114.15,2.911,1.0,0.0,-0.043,1.499,0,
1263,0,45.66,88.01,-1.504,1.0,0.0,0.003,1.5,0,39.7
1263,1,60.13,20.49,2.793,1.0,0.0,0.0,0.0,1,12.5
1263,2,114.73,107.28,-0.016,0.997,0.0,-0.104,0.112,8,
1263,3,66.34,114.5,2.905,1.0,0.0,-0.037,1.5,0,
1264,0,45.76,86.51,-1.504,1.0,0.0,0.003,1.5,0,38.2
1264,1,60.13,20.49,2.793,1.0,0.0,0.0,0.0,1,12.5
1264,2,114.83,107.32,-0.031,0.998,0.0,-0.095,0.112,1,
1264,3,64.88,114.85,2.9,1.0,0.0,-0.031,1.5,0,
1265,0,45.86,85.02,-1.503,1.0,0.0,0.002,1.5,0,36.7
1265,1,60.13,20.49,2.793,1.0,0.0,0.0,0.0,8,12.5
1265,2,114.93,107.36,-0.044,0.998,0.0,-0.082,0.111,8,
1265,3,63.42,115.21,2.896,1.0,0.0,-0.027,1.5,0,
1266,0,45.96,83.52,-1.503,1.0,0.0,0.002,1.5,0,35.2
1266,1,60.13,20.49,2.793,1.0,0.0,0.0,0.0,1,12.5
1266,2,115.04,107.39,-0.055,0.999,0.0,-0.072,0.111,8,
1266,3,61.97,115.57,2.892,1.0,0.0,-0.024,1.5,0,
1267,0,46.05,82.18,-1.485,0.0,0.0,1.0,1.34,0,37.1
1267,1,60.13,20.49,2.793,1.0,0.0,0.0,0.0,1,12.5
1267,2,115.14,107.43,-0.065,0.999,0.0,-0.065,0.111,1,
1267,3,60.52,115.94,2.889,1.0,0.0,-0.021,1.5,0,
1268,0,46.15,81.01,-1.45,0.0,0.0,1.0,1.18,0,38.3
1268,1,60.13,20.49,2.793,1.0,0.0,0.0,0.0,1,12.5
1268,2,115.25,107.47,-0.075,0.999,0.0,-0.059,0.111,8,
1268,3,60.43,115.94,2.886,1.0,0.0,-0.019,0.082,1,
1269,0,46.27,79.99,-1.397,0.0,0.0,1.0,1.02,0,39.3
1269,1,60.13,20.49,2.793,1.0,0.0,0.0,0.0,1,12.5
1269,2,115.35,107.5,-0.083,0.999,0.0,-0.054,0.111,1,
1269,3,60.43,115.94,2.883,1.0,0.0,-0.017,0.001,1,
1270,0,46.42,79.15,-1.327,0.0,0.0,1.0,0.86,0,40.1
1270,1,60.13,20.49,2.793,1.0,0.0,0.0,0.0,8,12.5
1270,2,115.46,107.54,-0.091,0.999,0.0,-0.051,0.111,8,
1270,3,60.43,115.94,2.881,1.0,0.0,-0.013,0.001,1,
1271,0,46.59,78.47,-1.239,0.0,0.0,1.0,0.7,0,40.8
1271,1,60.13,20.49,2.793,1.0,0.0,0.0,0.0,1,12.5
1271,2,115.57,107.57,-0.099,0.999,0.0,-0.048,0.111,1,
