decision,sim_time_s,robot_id,policy_action,executed_action,action_source,pos_x,pos_y,heading_deg,balls_held,target_x,target_y,us_score,opp_score,margin,reward,top_component,travelled_in,low_progress,balls_on_field,wall_ms
22,120.0,0,COLLECT_NEAREST_BALL,COLLECT_NEAREST_BALL,policy,10.5,34.5,184,1,8.5,34.4,27,60,-33,-0.2829,ctrl_opp=-3.000,23.5,0,12,957.7
23,120.0,1,COLLECT_NEAREST_BALL,COLLECT_NEAREST_BALL,policy,21.6,104.9,275,0,,,27,60,-33,-0.3629,ctrl_opp=-3.000,0.0,0,12,957.9
24,120.0,0,SCORE_LONG_GOAL,SCORE_LONG_GOAL,policy,47.5,31.9,4,0,23.6,36.4,30,60,-30,8.6369,score_blue=+6.000,37.1,0,11,1586.7
25,120.0,1,COLLECT_NEAREST_BALL,COLLECT_NEAREST_BALL,policy,21.6,104.9,275,0,,,30,60,-30,8.6371,score_blue=+6.000,0.0,0,11,1586.8
26,120.0,0,COLLECT_NEAREST_BALL,COLLECT_NEAREST_BALL,policy,93.1,35.9,5,0,95.0,36.0,30,60,-30,1.6371,ctrl_us=+4.000,45.8,0,11,1143.1
27,120.0,1,COLLECT_NEAREST_BALL,COLLECT_NEAREST_BALL,policy,21.6,104.9,275,0,,,30,60,-30,1.6371,ctrl_us=+4.000,0.0,0,11,1143.3
28,120.0,0,COLLECT_NEAREST_BALL,COLLECT_NEAREST_BALL,policy,55.3,29.2,145,2,49.0,36.0,30,60,-30,0.3759,ctrl_us=+4.000,38.4,0,9,1598.0
29,120.0,1,COLLECT_NEAREST_BALL,COLLECT_NEAREST_BALL,policy,21.6,104.9,275,0,,,30,60,-30,1.6371,ctrl_us=+4.000,0.0,0,9,1598.1
30,120.0,0,SCORE_LONG_GOAL,SCORE_LONG_GOAL,policy,25.3,36.1,270,1,49.0,40.0,30,63,-33,-9.5164,score_red=-9.000,30.8,0,9,1584.4
31,120.0,1,COLLECT_NEAREST_BALL,COLLECT_NEAREST_BALL,policy,21.6,104.9,275,0,,,30,63,-33,-9.3771,score_red=-9.000,0.0,0,9,1584.5
32,120.0,0,SCORE_LONG_GOAL,SCORE_LONG_GOAL,policy,76.5,30.6,16,0,23.6,36.4,30,66,-36,-9.3914,score_red=-9.000,51.5,0,9,1590.0
33,120.0,1,COLLECT_NEAREST_BALL,COLLECT_NEAREST_BALL,policy,21.6,104.9,275,0,,,30,66,-36,-9.3914,score_red=-9.000,0.0,0,9,1590.1
34,120.0,0,COLLECT_NEAREST_BALL,COLLECT_NEAREST_BALL,policy,50.3,35.3,154,0,49.0,36.0,30,66,-36,-0.3914,ctrl_opp=-3.000,26.7,0,9,1169.8
35,120.0,1,COLLECT_NEAREST_BALL,COLLECT_NEAREST_BALL,policy,21.6,104.9,275,0,,,30,66,-36,-0.3914,ctrl_opp=-3.000,0.0,0,9,1170.0
36,120.0,0,COLLECT_NEAREST_BALL,COLLECT_NEAREST_BALL,policy,93.6,35.6,14,0,95.0,36.0,30,66,-36,-0.3914,ctrl_opp=-3.000,43.3,0,9,1566.9
37,120.0,1,COLLECT_NEAREST_BALL,COLLECT_NEAREST_BALL,policy,21.6,104.9,275,0,,,30,66,-36,-0.3914,ctrl_opp=-3.000,0.0,0,9,1567.0
38,120.0,0,COLLECT_NEAREST_BALL,COLLECT_NEAREST_BALL,policy,50.1,35.5,159,0,49.0,36.0,30,66,-36,-0.4041,ctrl_opp=-3.000,43.5,0,9,1574.5
39,120.0,1,COLLECT_NEAREST_BALL,COLLECT_NEAREST_BALL,policy,21.6,104.9,275,0,,,30,66,-36,-0.3914,ctrl_opp=-3.000,0.0,0,9,1574.6
40,120.0,0,COLLECT_NEAREST_BALL,COLLECT_NEAREST_BALL,policy,86.8,33.8,15,0,95.0,36.0,30,66,-36,-0.3933,ctrl_opp=-3.000,36.7,0,9,1582.2
41,120.0,1,COLLECT_NEAREST_BALL,COLLECT_NEAREST_BALL,policy,21.6,104.9,275,0,,,30,66,-36,-0.3914,ctrl_opp=-3.000,0.0,0,9,1582.3
42,120.0,0,COLLECT_NEAREST_BALL,COLLECT_NEAREST_BALL,policy,50.5,35.4,158,0,49.0,36.0,30,66,-36,-0.3972,ctrl_opp=-3.000,36.4,0,9,1367.5
43,120.0,1,COLLECT_NEAREST_BALL,COLLECT_NEAREST_BALL,policy,21.6,104.9,275,0,,,30,66,-36,-0.3914,ctrl_opp=-3.000,0.0,0,9,1367.6
44,120.0,0,COLLECT_NEAREST_BALL,COLLECT_NEAREST_BALL,policy,90.8,34.9,14,0,95.0,36.0,30,66,-36,-0.3926,ctrl_opp=-3.000,40.4,0,9,1598.2
45,120.0,1,COLLECT_NEAREST_BALL,COLLECT_NEAREST_BALL,policy,21.6,104.9,275,0,,,30,66,-36,-0.3914,ctrl_opp=-3.000,0.0,0,9,1598.3
46,120.0,0,COLLECT_NEAREST_BALL,COLLECT_NEAREST_BALL,policy,50.7,35.3,159,0,49.0,36.0,30,66,-36,-0.3985,ctrl_opp=-3.000,40.2,0,9,1473.5
47,120.0,1,COLLECT_NEAREST_BALL,COLLECT_NEAREST_BALL,policy,21.6,104.9,275,0,,,30,66,-36,-0.3914,ctrl_opp=-3.000,0.0,0,9,1473.7
48,120.0,0,COLLECT_NEAREST_BALL,COLLECT_NEAREST_BALL,policy,92.5,35.4,14,0,95.0,36.0,30,66,-36,-0.3929,ctrl_opp=-3.000,41.8,0,9,1590.0
49,120.0,1,COLLECT_NEAREST_BALL,COLLECT_NEAREST_BALL,policy,21.6,104.9,275,0,,,30,66,-36,-0.3914,ctrl_opp=-3.000,0.0,0,9,1590.1
50,120.0,0,COLLECT_NEAREST_BALL,COLLECT_NEAREST_BALL,policy,50.6,35.4,159,0,49.0,36.0,30,66,-36,-0.3989,ctrl_opp=-3.000,41.9,0,9,1530.3
51,120.0,1,COLLECT_NEAREST_BALL,COLLECT_NEAREST_BALL,policy,21.6,104.9,275,0,,,30,66,-36,-0.3914,ctrl_opp=-3.000,0.0,0,9,1530.4
52,120.0,0,COLLECT_NEAREST_BALL,COLLECT_NEAREST_BALL,policy,92.6,35.4,14,0,95.0,36.0,30,66,-36,-0.3929,ctrl_opp=-3.000,42.0,0,9,1580.5
53,120.0,1,COLLECT_NEAREST_BALL,COLLECT_NEAREST_BALL,policy,21.6,104.9,275,0,,,30,66,-36,-0.3914,ctrl_opp=-3.000,0.0,0,9,1580.7
54,120.0,0,COLLECT_NEAREST_BALL,COLLECT_NEAREST_BALL,policy,50.2,35.5,159,0,49.0,36.0,30,66,-36,-0.3990,ctrl_opp=-3.000,42.5,0,9,1538.8
55,120.0,1,COLLECT_NEAREST_BALL,COLLECT_NEAREST_BALL,policy,21.6,104.9,275,0,,,30,66,-36,-0.3914,ctrl_opp=-3.000,0.0,0,9,1538.9
56,120.0,0,COLLECT_NEAREST_BALL,COLLECT_NEAREST_BALL,policy,89.4,34.6,14,0,95.0,36.0,30,66,-36,-0.3931,ctrl_opp=-3.000,39.2,0,9,1588.8
57,120.0,1,COLLECT_NEAREST_BALL,COLLECT_NEAREST_BALL,policy,21.6,104.9,275,0,,,30,66,-36,-0.3914,ctrl_opp=-3.000,0.0,0,9,1588.9
58,120.0,0,COLLECT_NEAREST_BALL,COLLECT_NEAREST_BALL,policy,50.3,35.5,158,0,49.0,36.0,30,66,-36,-0.3982,ctrl_opp=-3.000,39.0,0,9,1448.3
59,120.0,1,COLLECT_NEAREST_BALL,COLLECT_NEAREST_BALL,policy,21.6,104.9,275,0,,,30,66,-36,-0.3914,ctrl_opp=-3.000,0.0,0,9,1448.4
60,120.0,0,COLLECT_NEAREST_BALL,COLLECT_NEAREST_BALL,policy,89.9,34.7,14,0,95.0,36.0,30,66,-36,-0.3929,ctrl_opp=-3.000,39.6,0,9,1591.6
61,120.0,1,COLLECT_NEAREST_BALL,COLLECT_NEAREST_BALL,policy,21.6,104.9,275,0,,,30,66,-36,-0.3914,ctrl_opp=-3.000,0.0,0,9,1591.7
62,120.0,0,COLLECT_NEAREST_BALL,COLLECT_NEAREST_BALL,policy,50.2,35.5,158,0,49.0,36.0,30,66,-36,-0.3983,ctrl_opp=-3.000,39.7,0,9,1459.2
63,120.0,1,COLLECT_NEAREST_BALL,COLLECT_NEAREST_BALL,policy,21.6,104.9,275,0,,,30,66,-36,-0.3914,ctrl_opp=-3.000,0.0,0,9,1459.3
64,120.0,0,COLLECT_NEAREST_BALL,COLLECT_NEAREST_BALL,policy,88.5,34.3,14,0,95.0,36.0,30,66,-36,-0.3931,ctrl_opp=-3.000,38.3,0,9,1589.2
65,120.0,1,COLLECT_NEAREST_BALL,COLLECT_NEAREST_BALL,policy,21.6,104.9,275,0,,,30,66,-36,-0.3914,ctrl_opp=-3.000,0.0,0,9,1589.4
66,120.0,0,COLLECT_NEAREST_BALL,COLLECT_NEAREST_BALL,policy,50.6,35.4,158,0,49.0,36.0,30,66,-36,-0.3979,ctrl_opp=-3.000,38.0,0,9,1416.1
67,120.0,1,COLLECT_NEAREST_BALL,COLLECT_NEAREST_BALL,policy,21.6,104.9,275,0,,,30,66,-36,-0.3914,ctrl_opp=-3.000,0.0,0,9,1416.3
68,120.0,0,COLLECT_NEAREST_BALL,COLLECT_NEAREST_BALL,policy,92.0,35.2,14,0,95.0,36.0,30,66,-36,-0.3927,ctrl_opp=-3.000,41.4,0,9,1588.5
69,120.0,1,COLLECT_NEAREST_BALL,COLLECT_NEAREST_BALL,policy,21.6,104.9,275,0,,,30,66,-36,-0.3914,ctrl_opp=-3.000,0.0,0,9,1588.6
70,120.0,0,COLLECT_NEAREST_BALL,COLLECT_NEAREST_BALL,policy,50.6,35.4,159,0,49.0,36.0,30,66,-36,-0.3988,ctrl_opp=-3.000,41.3,0,9,1510.7
71,120.0,1,COLLECT_NEAREST_BALL,COLLECT_NEAREST_BALL,policy,21.6,104.9,275,0,,,30,66,-36,-0.3914,ctrl_opp=-3.000,0.0,0,9,1510.8
72,120.0,0,COLLECT_NEAREST_BALL,COLLECT_NEAREST_BALL,policy,90.3,34.8,15,0,95.0,36.0,30,66,-36,-0.3931,ctrl_opp=-3.000,39.7,0,9,1585.0
73,120.0,1,COLLECT_NEAREST_BALL,COLLECT_NEAREST_BALL,policy,21.6,104.9,275,0,,,30,66,-36,-0.3914,ctrl_opp=-3.000,0.0,0,9,1585.1
74,120.0,0,COLLECT_NEAREST_BALL,COLLECT_NEAREST_BALL,policy,50.6,35.4,158,0,49.0,36.0,30,66,-36,-0.3983,ctrl_opp=-3.000,39.7,0,9,1451.7
75,120.0,1,COLLECT_NEAREST_BALL,COLLECT_NEAREST_BALL,policy,21.6,104.9,275,0,,,30,66,-36,-0.3914,ctrl_opp=-3.000,0.0,0,9,1451.8
76,120.0,0,COLLECT_NEAREST_BALL,COLLECT_NEAREST_BALL,policy,92.4,35.3,14,0,95.0,36.0,30,66,-36,-0.3927,ctrl_opp=-3.000,41.8,0,9,1594.3
77,120.0,1,COLLECT_NEAREST_BALL,COLLECT_NEAREST_BALL,policy,21.6,104.9,275,0,,,30,66,-36,-0.3914,ctrl_opp=-3.000,0.0,0,9,1594.4
78,120.0,0,COLLECT_NEAREST_BALL,COLLECT_NEAREST_BALL,policy,50.6,35.4,159,0,49.0,36.0,30,66,-36,-0.3989,ctrl_opp=-3.000,41.8,0,9,1518.6
79,120.0,1,COLLECT_NEAREST_BALL,COLLECT_NEAREST_BALL,policy,21.6,104.9,275,0,,,30,66,-36,-0.3914,ctrl_opp=-3.000,0.0,0,9,1518.7
80,120.0,0,COLLECT_NEAREST_BALL,COLLECT_NEAREST_BALL,policy,90.2,34.8,14,0,95.0,36.0,30,66,-36,-0.3931,ctrl_opp=-3.000,39.6,0,9,1569.9
81,120.0,1,COLLECT_NEAREST_BALL,COLLECT_NEAREST_BALL,policy,21.6,104.9,275,0,,,30,66,-36,-0.3914,ctrl_opp=-3.000,0.0,0,9,1570.0
82,120.0,0,COLLECT_NEAREST_BALL,COLLECT_NEAREST_BALL,policy,50.5,35.4,158,0,49.0,36.0,30,66,-36,-0.3983,ctrl_opp=-3.000,39.7,0,9,1450.4
83,120.0,1,COLLECT_NEAREST_BALL,COLLECT_NEAREST_BALL,policy,21.6,104.9,275,0,,,30,66,-36,-0.3914,ctrl_opp=-3.000,0.0,0,9,1450.5
84,120.0,0,COLLECT_NEAREST_BALL,COLLECT_NEAREST_BALL,policy,90.6,34.9,14,0,95.0,36.0,30,66,-36,-0.3928,ctrl_opp=-3.000,40.1,0,9,1593.2
85,120.0,1,COLLECT_NEAREST_BALL,COLLECT_NEAREST_BALL,policy,21.6,104.9,275,0,,,30,66,-36,-0.3914,ctrl_opp=-3.000,0.0,0,9,1593.3
86,120.0,0,COLLECT_NEAREST_BALL,COLLECT_NEAREST_BALL,policy,50.3,35.5,159,0,49.0,36.0,30,66,-36,-0.3985,ctrl_opp=-3.000,40.3,0,9,1478.1
87,120.0,1,COLLECT_NEAREST_BALL,COLLECT_NEAREST_BALL,policy,21.6,104.9,275,0,,,30,66,-36,-0.3914,ctrl_opp=-3.000,0.0,0,9,1478.2
88,120.0,0,COLLECT_NEAREST_BALL,COLLECT_NEAREST_BALL,policy,90.0,34.7,14,0,95.0,36.0,30,66,-36,-0.3930,ctrl_opp=-3.000,39.6,0,9,1592.3
89,120.0,1,COLLECT_NEAREST_BALL,COLLECT_NEAREST_BALL,policy,21.6,104.9,275,0,,,30,66,-36,-0.3914,ctrl_opp=-3.000,0.0,0,9,1592.4
90,120.0,0,COLLECT_NEAREST_BALL,COLLECT_NEAREST_BALL,policy,50.2,35.5,158,0,49.0,36.0,30,66,-36,-0.3984,ctrl_opp=-3.000,39.7,0,9,1464.4
91,120.0,1,COLLECT_NEAREST_BALL,COLLECT_NEAREST_BALL,policy,21.6,104.9,275,0,,,30,66,-36,-0.3914,ctrl_opp=-3.000,0.0,0,9,1464.6
92,120.0,0,COLLECT_NEAREST_BALL,COLLECT_NEAREST_BALL,policy,89.2,34.5,14,0,95.0,36.0,30,66,-36,-0.3930,ctrl_opp=-3.000,39.0,0,9,1584.0
93,120.0,1,COLLECT_NEAREST_BALL,COLLECT_NEAREST_BALL,policy,21.6,104.9,275,0,,,30,66,-36,-0.3914,ctrl_opp=-3.000,0.0,0,9,1584.2
94,120.0,0,COLLECT_NEAREST_BALL,COLLECT_NEAREST_BALL,policy,50.7,35.3,159,0,49.0,36.0,30,66,-36,-0.3981,ctrl_opp=-3.000,38.5,0,9,1433.8
95,120.0,1,COLLECT_NEAREST_BALL,COLLECT_NEAREST_BALL,policy,21.6,104.9,275,0,,,30,66,-36,-0.3914,ctrl_opp=-3.000,0.0,0,9,1433.9
96,120.0,0,COLLECT_NEAREST_BALL,COLLECT_NEAREST_BALL,policy,93.5,35.6,14,0,95.0,36.0,30,66,-36,-0.3927,ctrl_opp=-3.000,42.9,0,9,1588.6
97,120.0,1,COLLECT_NEAREST_BALL,COLLECT_NEAREST_BALL,policy,21.6,104.9,275,0,,,30,66,-36,-0.3914,ctrl_opp=-3.000,0.0,0,9,1588.7
