decision,sim_time_s,robot_id,policy_action,executed_action,action_source,pos_x,pos_y,heading_deg,balls_held,target_x,target_y,us_score,opp_score,margin,reward,top_component,travelled_in,low_progress,balls_on_field,wall_ms
121,120.0,1,DESCORE_LEFT_LONG_GOAL_OPPONENT_FIELD,DESCORE_LEFT_LONG_GOAL_OPPONENT_FIELD,policy,80.0,47.7,162,0,36.9,63.9,15,54,-39,-0.3829,goal_diversity=+0.300,4.5,1,12,1562.3
122,120.0,0,SCORE_MID_LEFT,SCORE_MID_LEFT,policy,64.0,38.0,297,1,72.0,41.0,15,54,-39,-0.0180,goal_diversity=+0.300,0.6,1,12,1556.6
123,120.0,1,DESCORE_LEFT_LONG_GOAL_OPPONENT_FIELD,DESCORE_LEFT_LONG_GOAL_OPPONENT_FIELD,policy,83.2,44.6,162,0,36.9,63.9,15,54,-39,-0.3829,goal_diversity=+0.300,4.5,1,12,1556.8
124,120.0,0,SCORE_MID_LEFT,SCORE_MID_LEFT,policy,64.0,38.6,315,1,72.0,41.0,15,54,-39,-0.0222,goal_diversity=+0.300,0.6,1,12,1564.2
125,120.0,1,DESCORE_LEFT_LONG_GOAL_OPPONENT_FIELD,DESCORE_LEFT_LONG_GOAL_OPPONENT_FIELD,policy,80.0,47.7,162,0,36.9,63.9,15,54,-39,-0.3829,goal_diversity=+0.300,4.5,1,12,1564.4
126,120.0,0,SCORE_MID_LEFT,SCORE_MID_LEFT,policy,64.0,38.0,297,1,72.0,41.0,15,54,-39,-0.0180,goal_diversity=+0.300,0.6,1,12,1556.6
127,120.0,1,DESCORE_LEFT_LONG_GOAL_OPPONENT_FIELD,DESCORE_LEFT_LONG_GOAL_OPPONENT_FIELD,policy,83.2,44.6,162,0,36.9,63.9,15,54,-39,-0.3829,goal_diversity=+0.300,4.5,1,12,1556.8
128,120.0,0,SCORE_MID_LEFT,SCORE_MID_LEFT,policy,64.0,38.6,315,1,72.0,41.0,15,54,-39,-0.0222,goal_diversity=+0.300,0.6,1,12,1559.6
129,120.0,1,DESCORE_LEFT_LONG_GOAL_OPPONENT_FIELD,DESCORE_LEFT_LONG_GOAL_OPPONENT_FIELD,policy,80.0,47.7,162,0,36.9,63.9,15,54,-39,-0.3829,goal_diversity=+0.300,4.5,1,12,1559.7
130,120.0,0,SCORE_MID_LEFT,SCORE_MID_LEFT,policy,64.0,38.0,297,1,72.0,41.0,15,54,-39,-0.0180,goal_diversity=+0.300,0.6,1,12,1605.1
131,120.0,1,DESCORE_LEFT_LONG_GOAL_OPPONENT_FIELD,DESCORE_LEFT_LONG_GOAL_OPPONENT_FIELD,policy,83.2,44.6,162,0,36.9,63.9,15,54,-39,-0.3829,goal_diversity=+0.300,4.5,1,12,1605.2
132,120.0,0,SCORE_MID_LEFT,SCORE_MID_LEFT,policy,64.0,38.6,315,1,72.0,41.0,15,54,-39,-0.0222,goal_diversity=+0.300,0.6,1,12,1556.9
133,120.0,1,DESCORE_LEFT_LONG_GOAL_OPPONENT_FIELD,DESCORE_LEFT_LONG_GOAL_OPPONENT_FIELD,policy,80.0,47.7,162,0,36.9,63.9,15,54,-39,-0.3829,goal_diversity=+0.300,4.5,1,12,1557.0
