decision,sim_time_s,robot_id,policy_action,executed_action,action_source,pos_x,pos_y,heading_deg,balls_held,target_x,target_y,us_score,opp_score,margin,reward,top_component,travelled_in,low_progress,balls_on_field,wall_ms
12,120.0,0,SCORE_MID_LEFT,SCORE_MID_LEFT,policy,38.4,54.5,84,1,72.0,41.0,15,48,-33,6.4365,score_blue=+6.000,13.7,0,20,1557.5
13,120.0,1,DESCORE_LEFT_LONG_GOAL_OPPONENT_FIELD,DESCORE_LEFT_LONG_GOAL_OPPONENT_FIELD,policy,81.5,34.8,178,0,80.0,34.8,15,48,-33,4.8257,score_blue=+6.000,0.0,0,20,1557.6
14,120.0,0,SCORE_MID_LEFT,SCORE_MID_LEFT,policy,53.3,42.7,264,1,72.0,41.0,15,48,-33,-1.1632,ctrl_opp=-1.500,19.0,0,20,1561.8
15,120.0,1,DESCORE_LEFT_LONG_GOAL_OPPONENT_FIELD,DESCORE_LEFT_LONG_GOAL_OPPONENT_FIELD,policy,83.5,33.4,178,0,80.0,34.8,15,48,-33,-1.1743,ctrl_opp=-1.500,2.5,0,20,1561.9
16,120.0,0,SCORE_MID_LEFT,SCORE_MID_LEFT,policy,51.7,45.0,225,1,72.0,41.0,15,48,-33,-1.1806,ctrl_opp=-1.500,2.8,0,20,1547.6
17,120.0,1,DESCORE_LEFT_LONG_GOAL_OPPONENT_FIELD,DESCORE_LEFT_LONG_GOAL_OPPONENT_FIELD,policy,82.6,32.9,179,0,80.0,33.4,15,48,-33,-1.3743,ctrl_opp=-1.500,1.1,1,20,1547.8
18,120.0,0,SCORE_MID_LEFT,SCORE_MID_LEFT,policy,42.4,38.1,6,1,72.0,41.0,18,48,-30,6.5403,score_blue=+6.000,11.6,0,19,1555.0
19,120.0,1,DESCORE_LEFT_LONG_GOAL_OPPONENT_FIELD,DESCORE_LEFT_LONG_GOAL_OPPONENT_FIELD,policy,81.8,32.9,179,0,80.0,32.9,18,48,-30,4.6857,score_blue=+6.000,0.8,1,19,1555.1
20,120.0,0,SCORE_MID_LEFT,SCORE_MID_LEFT,policy,51.6,45.0,227,1,72.0,41.0,18,48,-30,-1.0842,ctrl_opp=-1.500,11.5,0,19,1570.3
21,120.0,1,DESCORE_LEFT_LONG_GOAL_OPPONENT_FIELD,DESCORE_LEFT_LONG_GOAL_OPPONENT_FIELD,policy,82.3,32.6,179,0,80.0,32.9,18,48,-30,-1.1143,ctrl_opp=-1.500,0.6,0,19,1570.4
22,120.0,0,SCORE_MID_LEFT,SCORE_MID_LEFT,policy,31.4,24.8,225,0,72.0,41.0,21,48,-27,6.5457,score_blue=+6.000,28.5,0,19,956.6
23,120.0,1,DESCORE_LEFT_LONG_GOAL_OPPONENT_FIELD,DESCORE_LEFT_LONG_GOAL_OPPONENT_FIELD,policy,82.0,32.6,179,0,80.0,32.6,21,48,-27,4.7457,score_blue=+6.000,0.4,1,19,956.7
24,120.0,0,DESCORE_LEFT_LONG_GOAL_OPPONENT_FIELD,DESCORE_LEFT_LONG_GOAL_OPPONENT_FIELD,policy,37.0,64.0,109,0,49.0,40.0,21,48,-27,-1.1113,ctrl_opp=-1.500,39.6,0,19,1597.7
25,120.0,1,DESCORE_LEFT_LONG_GOAL_OPPONENT_FIELD,DESCORE_LEFT_LONG_GOAL_OPPONENT_FIELD,policy,82.0,32.6,179,0,80.0,32.6,21,48,-27,-1.0543,ctrl_opp=-1.500,0.0,0,19,1597.8
26,120.0,0,DESCORE_LEFT_LONG_GOAL_OPPONENT_FIELD,DESCORE_LEFT_LONG_GOAL_OPPONENT_FIELD,policy,36.7,64.0,90,0,37.0,94.0,21,48,-27,-1.2543,ctrl_opp=-1.500,0.2,1,19,957.8
27,120.0,1,DESCORE_LEFT_LONG_GOAL_OPPONENT_FIELD,DESCORE_LEFT_LONG_GOAL_OPPONENT_FIELD,policy,82.0,32.6,179,0,80.0,32.6,21,48,-27,-1.0543,ctrl_opp=-1.500,0.0,0,19,957.9
28,120.0,0,DESCORE_LEFT_LONG_GOAL_OPPONENT_FIELD,DESCORE_LEFT_LONG_GOAL_OPPONENT_FIELD,policy,36.8,64.0,90,0,36.7,94.0,21,48,-27,-1.2543,ctrl_opp=-1.500,0.0,1,19,959.3
29,120.0,1,DESCORE_LEFT_LONG_GOAL_OPPONENT_FIELD,DESCORE_LEFT_LONG_GOAL_OPPONENT_FIELD,policy,82.0,32.6,179,0,80.0,32.6,21,48,-27,-1.0543,ctrl_opp=-1.500,0.0,0,19,959.4
30,120.0,0,DESCORE_LEFT_LONG_GOAL_OPPONENT_FIELD,DESCORE_LEFT_LONG_GOAL_OPPONENT_FIELD,policy,36.8,64.0,90,0,36.8,94.0,21,48,-27,-1.2543,ctrl_opp=-1.500,0.0,1,19,958.9
31,120.0,1,DESCORE_LEFT_LONG_GOAL_OPPONENT_FIELD,DESCORE_LEFT_LONG_GOAL_OPPONENT_FIELD,policy,82.0,32.6,179,0,80.0,32.6,21,48,-27,-1.0543,ctrl_opp=-1.500,0.0,0,19,959.1
32,120.0,0,DESCORE_LEFT_LONG_GOAL_OPPONENT_FIELD,DESCORE_LEFT_LONG_GOAL_OPPONENT_FIELD,policy,36.8,64.0,90,0,36.8,94.0,21,48,-27,-1.2543,ctrl_opp=-1.500,0.0,1,19,946.0
33,120.0,1,DESCORE_LEFT_LONG_GOAL_OPPONENT_FIELD,DESCORE_LEFT_LONG_GOAL_OPPONENT_FIELD,policy,82.0,32.6,179,0,80.0,32.6,21,48,-27,-1.0543,ctrl_opp=-1.500,0.0,0,19,946.1
34,120.0,0,DESCORE_LEFT_LONG_GOAL_OPPONENT_FIELD,DESCORE_LEFT_LONG_GOAL_OPPONENT_FIELD,policy,36.8,64.0,90,0,36.8,94.0,21,48,-27,-1.2543,ctrl_opp=-1.500,0.0,1,19,953.4
35,120.0,1,DESCORE_LEFT_LONG_GOAL_OPPONENT_FIELD,DESCORE_LEFT_LONG_GOAL_OPPONENT_FIELD,policy,82.0,32.6,179,0,80.0,32.6,21,48,-27,-1.0543,ctrl_opp=-1.500,0.0,0,19,953.5
36,120.0,0,DESCORE_LEFT_LONG_GOAL_OPPONENT_FIELD,DESCORE_LEFT_LONG_GOAL_OPPONENT_FIELD,policy,36.8,64.0,90,0,36.8,94.0,21,48,-27,-1.2543,ctrl_opp=-1.500,0.0,1,19,999.4
37,120.0,1,DESCORE_LEFT_LONG_GOAL_OPPONENT_FIELD,DESCORE_LEFT_LONG_GOAL_OPPONENT_FIELD,policy,82.0,32.6,179,0,80.0,32.6,21,48,-27,-1.0543,ctrl_opp=-1.500,0.0,0,19,999.6
38,120.0,0,DESCORE_LEFT_LONG_GOAL_OPPONENT_FIELD,DESCORE_LEFT_LONG_GOAL_OPPONENT_FIELD,policy,36.8,64.0,90,0,36.8,94.0,21,48,-27,-1.2543,ctrl_opp=-1.500,0.0,1,19,986.9
39,120.0,1,DESCORE_LEFT_LONG_GOAL_OPPONENT_FIELD,DESCORE_LEFT_LONG_GOAL_OPPONENT_FIELD,policy,82.0,32.6,179,0,80.0,32.6,21,48,-27,-1.0543,ctrl_opp=-1.500,0.0,0,19,987.0
40,120.0,0,DESCORE_LEFT_LONG_GOAL_OPPONENT_FIELD,DESCORE_LEFT_LONG_GOAL_OPPONENT_FIELD,policy,36.8,64.0,90,0,36.8,94.0,21,48,-27,-1.2543,ctrl_opp=-1.500,0.0,1,19,992.3
41,120.0,1,DESCORE_LEFT_LONG_GOAL_OPPONENT_FIELD,DESCORE_LEFT_LONG_GOAL_OPPONENT_FIELD,policy,82.0,32.6,179,0,80.0,32.6,21,48,-27,-1.0543,ctrl_opp=-1.500,0.0,0,19,992.5
